Date,Open,High,Low,Close,Volume
2020-04-20,75.96908937565063,76.34471201453846,74.88761303211884,75.97859694170648,896349
2020-04-21,76.24880614281889,76.35389082361765,74.93909894371151,75.9383072005841,1265055
2020-04-22,76.5582686943126,76.4470979921289,75.81613208164003,76.02978280428925,1165423
2020-04-23,79.99787570079805,79.97877000861637,78.07409183715691,79.77537806042196,1031594
2020-04-24,79.47257822065451,79.5681612609406,78.66373728434569,79.46846468663232,745616
2020-04-25,79.42334309729537,80.2098670254944,79.82129435711173,79.94773477314403,1042279
2020-04-26,79.46676068539857,79.96085406603976,77.30125285941276,79.892232225986,1212531
2020-04-27,77.90579069869102,79.75647243064907,76.22411771395464,78.02486628240783,924873
2020-04-28,79.56501775298376,79.99163726476506,79.6634269227004,79.80823822814821,1270222
2020-04-29,80.93271596556714,81.69815837233153,80.92230528564137,81.0084472402338,1258549
2020-04-30,82.31336126168914,82.43423420402398,81.47078808328293,82.29005263518133,1332746
2020-05-01,81.00736014947447,83.20527350859913,79.41733105523942,80.79338180476466,1061048
2020-05-02,83.03083354999214,83.36534241384213,81.69956296659747,83.0601117319049,1117478
2020-05-03,80.92773329497162,80.98447037339254,79.28918851995955,80.73135361376457,1282837
2020-05-04,81.70523996426053,82.43182637460903,81.1708377224121,81.6789089649713,1089478
2020-05-05,84.41507584124255,85.66871560460358,84.760363792572,85.25718947801816,899753
2020-05-06,83.17568985625127,83.9192479458235,83.1529543854071,83.56818261488763,910291
2020-05-07,82.56216938415625,83.12308340839753,81.73782988405904,82.62169317325082,1047710
2020-05-08,82.28562933830415,84.48889803213007,81.7931745431584,82.78636046346215,741887
2020-05-09,82.19857114624733,82.87953620684713,80.05459871650368,81.95274212373732,971348
2020-05-10,80.01891290602823,79.78723625353946,78.72976103817105,79.41111971799987,1219309
2020-05-11,80.00459276128237,80.25667136472379,78.86143118633164,79.52001297001074,561749
2020-05-12,77.74746301476964,78.26288327649598,76.25952516888557,77.83052486813894,1306896
2020-05-13,79.1533386141723,79.28951489822691,78.45375053385305,78.56772381713722,1224474
2020-05-14,77.18031081946526,77.44486816534548,76.51126168434396,77.12298243101594,908047
2020-05-15,79.37967895545884,79.74833059933641,79.41664157457923,79.51369370876384,1108678
2020-05-16,78.02805713623204,79.03185972986167,77.90975719877201,78.26810646109975,1000629
2020-05-17,77.6463573519607,78.47819013945737,77.64003717221667,77.76396356035157,1245998
2020-05-18,78.87582348869942,80.01369062705008,78.7363413956814,79.02921002529665,1196536
2020-05-19,77.14940692016468,77.12607059301227,76.04460040063677,77.08372533377461,719985
2020-05-20,77.49656426123215,77.98385338037812,76.88098586129172,77.43439451624386,1117452
2020-05-21,79.4599608355065,80.45874294987934,79.04454817070543,79.45875067072696,958874
2020-05-22,77.07219033483369,77.07107365966958,76.65679424028781,76.90417847987946,1016566
2020-05-23,77.64767976455526,77.42627297482389,77.05843851083631,77.1881607840794,854365
2020-05-24,77.9577347623443,79.4722320313132,76.81722896120328,77.58935828222866,1349627
2020-05-25,78.21751201842761,79.14376449745279,78.65955180413603,78.80258098046008,1208012
2020-05-26,75.87169924685995,77.91182432785267,75.17994120625097,76.85308280920393,852045
2020-05-27,75.17300482114709,75.24604302930985,74.68991716611434,74.82345958057739,733077
2020-05-28,75.08781795201084,76.37674108368351,74.52424791250972,75.60452905334458,922865
2020-05-29,75.968125694233,77.6419326259309,74.93246627274719,76.05359678046172,1086900
2020-05-30,75.98742873528987,77.64685465475058,75.98676286728265,76.43461442519359,1048041
2020-05-31,76.27078697299619,78.41109640509491,76.71093264274623,76.96422713141759,1250626
2020-06-01,76.12300800614055,77.3378651191761,74.966349087728,75.91747558888666,1157983
2020-06-02,76.55962214439411,76.5672770689243,75.92825643337567,76.27011787657963,1193913
2020-06-03,76.49603008238044,77.38330094093479,76.1860964472228,76.71717131827705,1065371
2020-06-04,74.64142343310283,76.02540337011877,74.13218936253784,75.62111091591339,722140
2020-06-05,78.22870461193794,80.51050801515562,78.36180982115451,78.44294974094063,960860
2020-06-06,79.34145438098383,79.1889997206389,77.56928177469057,79.18632678095436,1212017
2020-06-07,76.72803125123066,77.55303236698308,77.08523076163146,77.29962782045871,989695
2020-06-08,78.38645365640974,79.0384937816023,78.29720710664677,78.31465481229019,1100618
2020-06-09,76.7821395763339,77.56656824388536,76.54069701956494,76.7880176411758,936250
2020-06-10,78.22270535994646,78.0636242060891,77.9881395627871,77.99679096992126,794037
2020-06-11,79.85184074758071,80.54265274577872,79.15530670210174,79.80412571381157,975331
2020-06-12,78.11234743693966,78.69471057683941,77.8480216286063,78.49424901571473,1061809
2020-06-13,80.48530705065856,80.72297522893666,79.82601452521817,80.00663873140871,868862
2020-06-14,80.60320238263881,80.99634630893787,80.65293491421318,80.6671430213412,952857
2020-06-15,81.9822139500803,82.80991089000362,81.19367206593506,81.99340791130965,812107
2020-06-16,84.70677461880989,85.65804065151809,83.9945622612416,85.10389832631074,1223848
2020-06-17,84.4985291104751,85.41321849606467,84.12331693425324,84.68622862081487,941108
2020-06-18,83.04060192417666,83.60530325383743,82.94841805978032,83.40960715812379,1290551
2020-06-19,81.85488251765085,81.95705293043875,81.10497388900835,81.92572617539284,1305749
2020-06-20,81.2787336271059,81.75641464309788,80.18802176645126,80.58900917504988,983790
2020-06-21,79.91278983641246,80.70587219787058,79.83550110499087,80.46473816770217,798310
2020-06-22,80.36014893760918,81.05442489835289,80.39828825281894,81.01375225428248,582820
2020-06-23,82.0612903338974,83.59701968722452,80.01931839231027,81.4620674516417,705592
2020-06-24,82.72307839878926,83.73056570280369,82.41926554441194,82.80974860419852,725233
2020-06-25,82.55418150777156,84.04407905374994,81.31452148916574,82.83128227215428,1275693
2020-06-26,85.68244754835166,86.08895898415429,84.19212786492349,85.23924410089855,1023164
2020-06-27,84.5313162956412,85.02600729887136,83.02821030267182,84.78806113267173,1077920
2020-06-28,90.2170523395552,90.97303963204068,89.32387151457539,89.40081852443191,555915
2020-06-29,90.82634961378947,90.85635007979866,90.38345262263263,90.51952198471595,760406
2020-06-30,88.75069028193016,89.31395825006534,88.67707792741139,88.96773213926816,1177415
2020-07-01,88.00133496976817,87.10848262847078,86.15454316248817,87.06223460091911,1057354
2020-07-02,87.63611834616493,88.97788277708479,86.87191626707383,87.9023371330066,970558
2020-07-03,87.8341810084354,88.46899362628074,87.10311146241992,87.50947911115873,1112968
2020-07-04,88.89194006094088,89.31446096287097,88.27045031356228,88.75911533762091,1327159
2020-07-05,90.18237327589668,90.78123330687104,89.31574387549907,89.5991983956534,955791
2020-07-06,90.16722195891413,89.65029426931135,88.67666974771063,89.46869015177174,1013873
2020-07-07,87.96753403425356,88.65712125205577,87.79420870966979,87.95345965608516,1038519
2020-07-08,84.96744827196152,85.34291787922628,84.17718917275647,85.28873857085433,1478421
2020-07-09,84.72148515182747,85.57305500991315,84.0316157683845,84.5270846305579,580128
2020-07-10,85.68353006922803,86.36802696702497,85.62029028472985,85.97486249786365,1136644
2020-07-11,87.21220553845492,86.37997109258525,86.12092280517946,86.3429961021286,977039
2020-07-12,84.24925549443726,84.24063010492087,83.9891594382049,84.1917797318366,1113354
2020-07-13,84.32906992738691,85.20017109270556,84.47673049209101,84.48338793909697,868525
2020-07-14,85.21305957042783,87.04732308581667,84.85723912620924,85.13444629252312,990206
2020-07-15,83.06621445273338,84.13689251983249,83.49207929310748,83.62951202387286,1142282
2020-07-16,83.4791039935192,84.06386990738628,83.70871316703683,83.8866311357937,1622582
2020-07-17,84.48836934929075,84.99216759027128,83.15002455263017,83.98428980165704,1161607
2020-07-18,81.79492045955112,82.46813590860641,81.23078336539471,82.06445882710317,830386
2020-07-19,82.21904653209306,84.20269389974816,81.50403744330224,82.65169134914636,915248
2020-07-20,83.8029508034155,84.09663383148191,82.24120156104254,83.57868714088164,909317
2020-07-21,85.89531813814843,85.9316173050826,84.34966058204232,85.38908716109944,640871
2020-07-22,87.5021742726947,88.22600656845037,87.0497176984326,87.18875106653451,933981
2020-07-23,85.20866215064136,85.31576564972441,84.02944319069455,84.78640563503849,1146565
2020-07-24,82.88129731533864,83.34962726839365,82.76880209876028,83.1961093500597,745153
2020-07-25,83.45555007309808,84.56139452306346,84.0239099804837,84.05308795825628,1209696
2020-07-26,85.55423607401758,86.78968985516482,83.24520320742987,84.91679387273108,1097554
2020-07-27,85.65310187123633,86.56112454329661,85.22960434181917,85.79151783698462,853153
2020-07-28,92.28626393309736,93.58016345190401,91.65295609227886,92.40215148501697,971694
2020-07-29,94.077828120357,94.06607580537856,92.52834566801727,93.45718171402555,1319664
2020-07-30,95.84553853610856,96.66711374583748,95.17809911411278,95.5797170016768,1146709
2020-07-31,97.62540642578952,97.59964094039795,96.56912312851442,97.40338137315243,1001756
2020-08-01,99.74046477220026,98.67877031668152,98.57596194072396,98.6723355826339,952463
2020-08-02,97.73468317381347,98.63728743661792,96.81032570945348,98.05016852851318,1015321
2020-08-03,100.00028884613505,100.20376589043879,97.75367828736897,99.53850972805957,897647
2020-08-04,98.02792875436461,98.71948259181048,97.62483150891197,97.9999923253528,579050
2020-08-05,97.66681474391467,97.61580293727539,97.41514784040056,97.53582789249238,1408435
2020-08-06,97.32718752924819,97.03070385004567,96.20490625965884,96.5890211831654,1031064
2020-08-07,96.9928424397226,98.15565114418018,95.60166781954916,96.74718404283617,1079629
2020-08-08,101.49836558357623,101.93906122213833,100.82111651300728,101.22591800976195,988418
2020-08-09,97.96816097760667,98.21450640952689,97.18318944219452,97.44560534400645,852976
2020-08-10,98.60281038939972,98.8658726508055,98.73871942586013,98.7830661374972,962815
2020-08-11,95.19575661269033,96.94524078402199,95.42242046445875,95.59688576620283,680121
2020-08-12,94.19989258641122,95.0826045974385,94.06001864874814,94.69458143293676,1455417
2020-08-13,95.80564266064866,97.59009812943694,95.62321750144136,96.75693585255618,753097
2020-08-14,97.87736697886974,98.2409300504915,95.74183427459745,96.8813266062406,793606
2020-08-15,94.2701772471352,95.45462359565903,94.33088640603026,94.79305972966581,911948
2020-08-16,93.33357687364895,93.85090997523724,92.33262027589441,93.43694318493118,1257615
2020-08-17,94.5758532155575,95.16104699778563,94.25148060047974,94.70693391004751,1002901
2020-08-18,93.46695959647,93.60029295656103,93.13451548969259,93.32351822364473,752772
2020-08-19,94.10981694374097,94.16166344235589,93.23237198400396,93.72753176623509,1250867
2020-08-20,94.21657630589591,93.9980441989357,92.8409740097077,93.8129584876797,1146200
2020-08-21,92.3204505309784,92.87862926709715,91.27284936512751,92.59038736046965,1107686
2020-08-22,96.47987280361446,98.20204798910778,95.62380221969181,96.56055963466606,1143146
2020-08-23,97.92295125303029,98.8325973792781,97.39604011515772,97.78479114582781,1478872
2020-08-24,93.70756198335924,94.00309062056206,92.66300916191948,93.82422824829109,1437018
2020-08-25,94.93095856246985,95.06057772454513,93.81646411252072,94.1741068920272,862656
2020-08-26,93.15576963393572,93.88714404289162,92.02806179125024,92.9276439065713,1324776
2020-08-27,94.85920994701542,94.88802489447497,94.21865851341796,94.511936334372,1076633
2020-08-28,93.32216874652788,94.69678903310249,92.44247713274281,93.01388294288358,1099819
2020-08-29,93.34493576333358,93.00278885733562,92.14175398704475,92.80044130416587,661545
2020-08-30,93.8225448757768,94.5322547183533,92.82011357222608,93.73770215101341,965922
2020-08-31,94.74244566981282,95.98261725331959,94.05267525112282,95.36078020154964,837435
2020-09-01,93.25755406279973,94.08569458888816,91.57423878684118,93.07155616455053,1165611
2020-09-02,92.14781899490107,93.17440894550168,91.68321587264597,92.44890515337687,1214216
2020-09-03,91.32871256484324,91.91001868672265,90.57183155048862,91.57074167288566,585102
2020-09-04,90.63918579352058,91.64449512320024,89.95584682981614,90.37422482521862,995593
2020-09-05,94.14455735667208,93.57986932795652,93.42496357616926,93.5652559938146,1224372
2020-09-06,94.33313234832676,95.17415614699479,92.97130711891054,94.3231003429921,962664
2020-09-07,92.08646813830434,92.77912246442393,91.46209249017538,91.94449066807984,1145812
2020-09-08,94.42924947485798,95.0548787058769,93.17011707880748,93.6323376525911,1070233
2020-09-09,97.72388180391447,98.10495226486422,96.34134624219493,97.60638656439562,1068332
2020-09-10,100.91781358439734,100.64857449498477,98.51892007795911,99.62189063110893,945737
2020-09-11,96.8677664640607,97.23007338169202,96.24158131389035,96.59464045957968,756683
2020-09-12,94.8169867729742,96.47658372324604,95.51442058498063,95.6591521362438,775693
2020-09-13,98.4524350383593,99.15398642793483,96.71395334880225,98.08298506350674,1141870
2020-09-14,96.87905851877353,97.55560123904813,96.12297455214797,96.694778390983,1003891
2020-09-15,98.18217557634811,97.7207133825729,96.84680395704225,97.55307881598725,972297
2020-09-16,99.39787921301684,99.61251276267697,98.87087520091502,99.06443755334205,915221
2020-09-17,97.16061169987087,98.37092682715289,96.78849966034149,97.22792063698331,938962
2020-09-18,96.5176988121726,97.98139185287296,96.34562635270261,97.11217010508201,1209382
2020-09-19,90.72192584081985,91.35922379478768,90.81044196619347,90.81683999938532,932951
2020-09-20,88.57791166094214,89.79982144297011,88.76440892589197,88.95620702897725,731787
2020-09-21,88.24995540409952,88.91682626394815,88.17773720982709,88.50685693369212,1148730
2020-09-22,86.5520756004958,87.47792366464341,85.66946097374094,86.29810958228352,959024
2020-09-23,89.85966239794291,89.87144522601413,88.83084347924259,89.11558977408453,1006279
2020-09-24,86.73745885221,87.63358584824822,85.13515115264285,86.56663192693885,1321515
2020-09-25,85.29170619798897,86.27866822790982,85.6847386283501,85.80476854471132,995887
2020-09-26,86.22037575199296,86.56735670494433,85.17217999175024,86.02913184418003,1057836
2020-09-27,89.03852469209708,89.12566714184591,87.27849064990147,88.5089616403513,764215
2020-09-28,85.70512154847808,86.46758038673093,85.83160514250568,85.96722827915984,956066
2020-09-29,87.90816204273597,88.19621108121694,87.00178438588364,87.96710755531083,1121905
2020-09-30,87.99157272311642,88.45921161624177,86.68563697386087,87.98511101089743,688925
2020-10-01,85.91942946888003,87.12790663401711,85.62018145387992,86.25794805848523,1040169
2020-10-02,87.33733076017613,88.76371674808121,86.0175402545789,87.05515000809817,1020158
2020-10-03,87.34887805204829,87.70733364359062,86.57140313904871,87.40173344127246,1008257
2020-10-04,86.53367197833425,87.70378036902207,86.14269279709035,86.35253353118473,1207431
2020-10-05,86.08936433504496,86.5555323397595,85.1477118068075,86.47308526887768,1066887
2020-10-06,85.6190158925054,86.0327563793907,85.63827820853831,85.80670015854399,1295614
2020-10-07,86.31214057662291,86.5855841843182,85.74204456793039,86.00151113467935,801282
2020-10-08,86.97795176382682,87.40359955030046,86.98743294081439,87.14039590622804,1027184
2020-10-09,90.68082783986407,90.20070701794529,88.24686482700088,89.90451857168486,1016893
2020-10-10,87.50361630681958,88.32050999839852,86.89819430772683,87.67881444163291,786149
2020-10-11,91.52195373763,91.72555873196193,91.36067177855433,91.41925119071885,1191259
2020-10-12,88.25972400325979,88.12782636398937,87.37895108327062,87.85008309290114,1464934
2020-10-13,86.96226998733671,87.99439692217165,85.65995309304388,87.58339642867834,996598
2020-10-14,87.83377184231504,89.97466366063017,88.47026838040296,88.61393281110537,1101004
2020-10-15,88.43215781723418,89.78631768979037,88.98445518304216,89.11192870086415,1016903
2020-10-16,88.55768004609999,88.54111517846454,87.25445295341541,88.00212959661785,857283
2020-10-17,87.39401285059158,88.52680422483604,87.02863410767789,87.63582557166023,635847
2020-10-18,87.88163164187507,86.98352755438648,86.26622745417548,86.7717346933317,858845
2020-10-19,85.507012505764,85.78263622559538,85.06299021648103,85.74893064678844,721608
2020-10-20,87.28644995902984,87.32326931168866,85.54208810919873,87.20598007268488,1340820
2020-10-21,88.50586501619343,88.12188250728022,87.48344481888562,87.82865777977905,976978
2020-10-22,87.4802650706053,87.85123978870341,85.74398292315838,86.61151138548958,930816
2020-10-23,89.07863753547753,89.12361731847655,86.94121905746191,88.16982548255902,1177830
2020-10-24,89.24769759677882,89.87580855431791,88.08137608068311,88.71171638509033,775649
2020-10-25,90.61554053697051,90.7147447679277,89.76685665981681,90.15392426002285,846627
2020-10-26,91.55965101805405,92.50236700111802,90.94262450162422,91.289194478557,1013614
2020-10-27,90.12501801809063,90.12288852456115,89.27636964161799,89.77562874308062,1205753
2020-10-28,88.52517336633922,89.73827796423694,88.65436235709733,88.7698166412079,1100337
2020-10-29,89.72797444755055,91.90954539597875,88.59278475774555,90.09655896728668,1049665
2020-10-30,91.1948654876071,92.12999047480879,90.33682517092842,91.19640417951678,1015623
2020-10-31,91.08071248693457,91.38554660590304,89.68627658489947,91.15828117529377,1080047
2020-11-01,91.16512623362003,92.32710863701031,91.077944255127,91.37218842723824,1040330
2020-11-02,94.03333124326868,93.84281929235017,92.46502586102676,93.70704917933519,794005
2020-11-03,93.04065947761777,92.62049482111038,91.29567335377708,92.59836099480064,1009215
2020-11-04,93.65294694679696,93.9405317849749,93.06309330458245,93.61156741081851,785262
2020-11-05,93.92178891690571,94.69063341535986,92.54610296990583,93.23301598855275,1016216
2020-11-06,92.29721595600643,93.58683820125954,91.5133627899971,92.82711448653494,903870
2020-11-07,94.77518068070346,96.32075208429022,94.65972340140706,94.86704017922634,1507876
2020-11-08,96.08750917538602,96.91517094985898,95.45967099231939,96.43313629810709,992021
2020-11-09,97.08749926385738,99.37347175499924,97.1740614707068,98.00212201027256,719152
2020-11-10,100.5193436496154,100.93062737333163,99.05349169810319,100.56091587708383,973163
2020-11-11,100.54191826828118,102.71585219859973,100.51076045364452,100.60315918811438,1103871
2020-11-12,102.7469640495736,102.61315527920134,101.88612922318447,101.97529165471427,1334672
2020-11-13,101.66214096304356,102.23961651751085,100.78681997191406,101.34250079482666,882109
2020-11-14,101.47720446020305,102.60373770587874,101.03095530182414,101.99953737152099,683514
2020-11-15,102.67716844383142,101.8597368155241,101.67360127647933,101.73404674476858,1163367
2020-11-16,102.55371097144634,103.92330266645155,100.04006203171079,101.93140258550105,723880
2020-11-17,103.44490787630977,103.66635734593089,102.91342012384762,103.14470639272902,912768
2020-11-18,101.34191198615002,102.53113754249138,101.10533048966013,101.45680374999753,948475
2020-11-19,105.1954664216624,107.26869813801129,103.99907458525504,105.70254225396177,986073
2020-11-20,103.38301234061697,105.60853515998622,103.30371873685067,103.57577035843792,1137832
2020-11-21,101.61070766554445,101.06429480650225,100.72060540924227,101.06055993983928,863273
2020-11-22,104.37569041595785,104.44721300584824,102.40837851592114,103.40134660680593,945254
2020-11-23,105.8490265093576,106.44759291249274,104.55274039562428,105.03852637908871,997145
2020-11-24,106.08971405013818,107.13928834509598,105.0954038584455,106.34965889643162,1029919
